FET Vgs-Id
VG=	-2	to	4	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
467	0.7	3.0178E-06
468	0.68	2.9684E-06
469	0.66	2.9165E-06
470	0.64	2.8697E-06
471	0.62	2.8156E-06
472	0.6	2.7647E-06
473	0.58	2.7148E-06
474	0.56	2.6617E-06
475	0.54	2.6117E-06
476	0.52	2.5572E-06
477	0.5	2.5062E-06
478	0.48	2.448E-06
479	0.46	2.3952E-06
480	0.44	2.3369E-06
481	0.42	2.2813E-06
482	0.4	2.221E-06
483	0.38	2.1673E-06
484	0.36	2.1102E-06
485	0.34	2.0493E-06
486	0.32	1.9919E-06
487	0.3	1.93E-06
488	0.28	1.8687E-06
489	0.26	1.8036E-06
490	0.24	1.7419E-06
491	0.22	1.6751E-06
492	0.2	1.6119E-06
493	0.18	1.5491E-06
494	0.16	1.4808E-06
495	0.14	1.4165E-06
496	0.12	1.3491E-06
497	0.1	1.2815E-06
498	0.08	1.2116E-06
499	0.06	1.1453E-06
500	0.04	1.0742E-06
501	0.02	1.0058E-06
502	0	9.4031E-07
503	-0.02	8.7178E-07
504	-0.04	8.0279E-07
505	-0.06	7.3884E-07
506	-0.08	6.7035E-07
507	-0.1	6.0621E-07
508	-0.12	5.4318E-07
509	-0.14	4.7859E-07
510	-0.16	4.1945E-07
511	-0.18	3.641E-07
512	-0.2	3.1159E-07
513	-0.22	2.6184E-07
514	-0.24	2.176E-07
515	-0.26	1.7732E-07
516	-0.28	1.3914E-07
517	-0.3	1.0755E-07
518	-0.32	7.8714E-08
519	-0.34	5.7918E-08
520	-0.36	3.9253E-08
521	-0.38	2.823E-08
522	-0.4	1.8757E-08
523	-0.42	1.2147E-08
524	-0.44	5.8633E-09
525	-0.46	4.1315E-09
526	-0.48	3.0094E-09
527	-0.5	2.5291E-09
528	-0.52	1.9207E-09
529	-0.54	2.0754E-09
530	-0.56	2.4834E-09
531	-0.58	2.234E-09
532	-0.6	2.0715E-09
533	-0.62	2.2417E-09
534	-0.64	2.2783E-09
535	-0.66	2.133E-09
536	-0.68	2.0342E-09
537	-0.7	-5.698E-10
538	-0.72	-8.894E-10
539	-0.74	5.774E-10
540	-0.76	2.1805E-09
541	-0.78	2.2364E-09
542	-0.8	2.2835E-09
543	-0.82	2.2595E-09
544	-0.84	1.1209E-09
545	-0.86	1.1828E-09
546	-0.88	1.2385E-09
547	-0.9	1.1234E-09
548	-0.92	1.5738E-09
549	-0.94	2.4842E-09
550	-0.96	3.3995E-09
551	-0.98	2.6272E-09
552	-1	2.3694E-09
553	-1.02	2.5141E-09
554	-1.04	2.2255E-09
555	-1.06	1.6421E-09
556	-1.08	2.0451E-09
557	-1.1	3.6121E-09
558	-1.12	4.2383E-09
559	-1.14	5.1612E-09
560	-1.16	6.5039E-09
561	-1.18	7.9128E-09
562	-1.2	8.8279E-09
563	-1.22	8.8899E-09
564	-1.24	9.6577E-09
565	-1.26	1.07118E-08
566	-1.28	1.2479E-08
567	-1.3	1.4585E-08
568	-1.32	1.568E-08
569	-1.34	1.7745E-08
570	-1.36	1.9584E-08
571	-1.38	2.1684E-08
572	-1.4	2.3452E-08
573	-1.42	2.5687E-08
574	-1.44	2.9588E-08
575	-1.46	3.3894E-08
576	-1.48	3.8319E-08
577	-1.5	4.3295E-08
578	-1.52	4.9319E-08
579	-1.54	5.5828E-08
580	-1.56	6.4788E-08
581	-1.58	7.1713E-08
582	-1.6	8.161E-08
583	-1.62	9.1625E-08
584	-1.64	1.02469E-07
585	-1.66	1.17E-07
586	-1.68	1.2935E-07
587	-1.7	1.502E-07
588	-1.72	1.6851E-07
589	-1.74	1.896E-07
590	-1.76	2.1217E-07
591	-1.78	2.3952E-07
592	-1.8	2.6702E-07
593	-1.82	2.964E-07
594	-1.84	3.2748E-07
595	-1.86	3.5887E-07
596	-1.88	3.924E-07
597	-1.9	4.3366E-07
598	-1.92	4.7814E-07
599	-1.94	5.2035E-07
600	-1.96	5.6585E-07
601	-1.98	6.1109E-07
602	-2	6.6173E-07
603	-2	2.7357E-05
604	-1.98	2.5204E-05
605	-1.96	2.3204E-05
606	-1.94	2.1154E-05
607	-1.92	1.9307E-05
608	-1.9	1.759E-05
609	-1.88	1.6072E-05
610	-1.86	1.4612E-05
611	-1.84	1.3349E-05
612	-1.82	1.2118E-05
613	-1.8	1.1028E-05
614	-1.78	1.0035E-05
615	-1.76	9.0812E-06
616	-1.74	8.2147E-06
617	-1.72	7.3884E-06
618	-1.7	6.667E-06
619	-1.68	5.9762E-06
620	-1.66	5.3823E-06
621	-1.64	4.8111E-06
622	-1.62	4.3173E-06
623	-1.6	3.8468E-06
624	-1.58	3.4307E-06
625	-1.56	3.0523E-06
626	-1.54	2.7061E-06
627	-1.52	2.4038E-06
628	-1.5	2.1206E-06
629	-1.48	1.8737E-06
630	-1.46	1.6459E-06
631	-1.44	1.4507E-06
632	-1.42	1.2705E-06
633	-1.4	1.1142E-06
634	-1.38	9.8156E-07
635	-1.36	8.5104E-07
636	-1.34	7.4399E-07
637	-1.32	6.4358E-07
638	-1.3	5.6015E-07
639	-1.28	4.8442E-07
640	-1.26	4.2132E-07
641	-1.24	3.6261E-07
642	-1.22	3.1227E-07
643	-1.2	2.6987E-07
644	-1.18	2.308E-07
645	-1.16	1.978E-07
646	-1.14	1.6742E-07
647	-1.12	1.4557E-07
648	-1.1	1.2374E-07
649	-1.08	1.064E-07
650	-1.06	9.0352E-08
651	-1.04	7.9809E-08
652	-1.02	6.6214E-08
653	-1	5.6406E-08
654	-0.98	4.7351E-08
655	-0.96	3.8828E-08
656	-0.94	3.3651E-08
657	-0.92	2.9199E-08
658	-0.9	2.4729E-08
659	-0.88	2.2013E-08
660	-0.86	2.0046E-08
661	-0.84	1.6285E-08
662	-0.82	1.3923E-08
663	-0.8	1.214E-08
664	-0.78	1.0603E-08
665	-0.76	1.0582E-08
666	-0.74	9.544E-09
667	-0.72	7.1116E-09
668	-0.7	4.8496E-09
669	-0.68	5.9725E-09
670	-0.66	4.2629E-09
671	-0.64	4.6341E-09
672	-0.62	4.4847E-09
673	-0.6	5.1204E-09
674	-0.58	5.3935E-09
675	-0.56	3.8554E-09
676	-0.54	3.5302E-09
677	-0.52	2.9535E-09
678	-0.5	1.9032E-09
679	-0.48	1.6932E-09
680	-0.46	2.6599E-09
681	-0.44	2.8441E-09
682	-0.42	3.8481E-09
683	-0.4	4.2988E-09
684	-0.38	2.9236E-09
685	-0.36	2.7169E-09
686	-0.34	2.2343E-09
687	-0.32	2.2398E-09
688	-0.3	9.187E-10
689	-0.28	2.1643E-09
690	-0.26	2.3255E-09
691	-0.24	3.1342E-09
692	-0.22	3.952E-09
693	-0.2	2.6009E-09
694	-0.18	2.4113E-09
695	-0.16	1.8204E-09
696	-0.14	1.783E-09
697	-0.12	1.3976E-09
698	-0.1	2.0474E-09
699	-0.08	2.3784E-09
700	-0.06	3.4102E-09
701	-0.04	3.7365E-09
702	-0.02	2.4405E-09
703	0	2.3504E-09
704	0.02	1.8212E-09
705	0.04	1.8791E-09
706	0.06	1.8369E-09
707	0.08	2.3235E-09
708	0.1	3.6259E-09
709	0.12	3.257E-09
710	0.14	2.3783E-09
711	0.16	2.0971E-09
712	0.18	2.0494E-09
713	0.2	7.644E-10
714	0.22	1.9668E-09
715	0.24	2.1529E-09
716	0.26	3.1697E-09
717	0.28	3.7685E-09
718	0.3	2.4804E-09
719	0.32	2.3759E-09
720	0.34	1.7563E-09
721	0.36	1.782E-09
722	0.38	9.979E-10
723	0.4	2.0891E-09
724	0.42	2.3247E-09
725	0.44	3.4244E-09
726	0.46	3.8435E-09
727	0.48	2.5545E-09
728	0.5	2.4109E-09
729	0.52	2.4146E-09
730	0.54	6.994E-10
731	0.56	2.0173E-09
732	0.58	2.2573E-09
733	0.6	2.9839E-09
734	0.62	4.0402E-09
735	0.64	3.3946E-09
736	0.66	2.8291E-09
737	0.68	2.7156E-09
738	0.7	1.9389E-09
739	0.72	1.3391E-09
740	0.74	2.905E-09
741	0.76	3.6031E-09
742	0.78	4.6868E-09
743	0.8	6.3743E-09
744	0.82	7.1185E-09
745	0.84	7.3681E-09
746	0.86	8.6568E-09
747	0.88	9.6005E-09
748	0.9	1.1883E-08
749	0.92	1.5618E-08
750	0.94	1.9744E-08
751	0.96	2.4441E-08
752	0.98	2.9853E-08
753	1	3.4924E-08
754	1.02	4.0494E-08
755	1.04	5.1666E-08
756	1.06	6.2146E-08
757	1.08	7.4913E-08
758	1.1	9.0387E-08
759	1.12	1.09366E-07
760	1.14	1.0494E-07
761	1.16	1.3422E-07
762	1.18	1.6791E-07
763	1.2	1.9713E-07
764	1.22	2.3502E-07
765	1.24	2.742E-07
766	1.26	3.2044E-07
767	1.28	3.7116E-07
768	1.3	4.2957E-07
769	1.32	4.9001E-07
770	1.34	5.637E-07
771	1.36	6.3849E-07
772	1.38	7.2713E-07
773	1.4	8.2161E-07
774	1.42	9.2508E-07
775	1.44	1.04535E-06
776	1.46	1.0522E-06
777	1.48	1.2413E-06
778	1.5	1.427E-06
779	1.52	1.6073E-06
780	1.54	1.7789E-06
781	1.56	1.9745E-06
782	1.58	2.1758E-06
783	1.6	2.3925E-06
784	1.62	2.6385E-06
785	1.64	2.8841E-06
786	1.66	3.1611E-06
787	1.68	3.4383E-06
788	1.7	3.7502E-06
789	1.72	4.0627E-06
790	1.74	4.4107E-06
791	1.76	4.754E-06
792	1.78	5.1458E-06
793	1.8	5.5258E-06
794	1.82	5.9367E-06
795	1.84	6.3826E-06
796	1.86	6.8238E-06
797	1.88	7.3111E-06
798	1.9	7.7899E-06
799	1.92	8.3191E-06
800	1.94	8.8412E-06
