FET Vgs-Id
VG=	-1	to	2	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
556	-0.04	3.1868E-08
557	-0.06	3.2329E-08
558	-0.08	3.1556E-08
559	-0.1	3.1896E-08
560	-0.12	3.1101E-08
561	-0.14	3.363E-08
562	-0.16	3.3457E-08
563	-0.18	3.4388E-08
564	-0.2	3.509E-08
565	-0.22	3.592E-08
566	-0.24	3.5346E-08
567	-0.26	3.3952E-08
568	-0.28	3.4914E-08
569	-0.3	3.3951E-08
570	-0.32	3.2047E-08
571	-0.34	3.1175E-08
572	-0.36	3.3446E-08
573	-0.38	3.3568E-08
574	-0.4	3.4951E-08
575	-0.42	3.5055E-08
576	-0.44	3.4984E-08
577	-0.46	3.5047E-08
578	-0.48	3.5027E-08
579	-0.5	3.4567E-08
580	-0.52	3.4705E-08
581	-0.54	3.4337E-08
582	-0.56	3.3597E-08
583	-0.58	3.5405E-08
584	-0.6	3.5253E-08
585	-0.62	3.6202E-08
586	-0.64	3.8714E-08
587	-0.66	3.7504E-08
588	-0.68	3.618E-08
589	-0.7	3.6318E-08
590	-0.72	3.6543E-08
591	-0.74	3.6239E-08
592	-0.76	3.4822E-08
593	-0.78	3.6665E-08
594	-0.8	3.6511E-08
595	-0.82	3.743E-08
596	-0.84	3.8686E-08
597	-0.86	4.1601E-08
598	-0.88	4.1507E-08
599	-0.9	4.2613E-08
600	-0.92	4.2528E-08
601	-0.94	4.2811E-08
602	-0.96	4.5326E-08
603	-0.98	4.3648E-08
604	-1	4.815E-08
